TransactionID,Date,CustomerID,City,State,Region,StoreID,ProductCategory,ProductName,ProductID,Quantity,UnitPrice,TotalSale,PaymentMethod,SalesRep,Discount,Season,Membership
607,2023-11-11,62981,Henderson,Nevada,West,18,Pantalones,Pantalones Golf,P3619,2,83.3,154.94,Tarjeta Crédito,Rep_8,0.07,Summer,Platinum
608,2023-03-12,73297,Scottsdale,Arizona,West,41,Zapatos,Zapatos Golf,P9913,3,113.2,268.28,Tarjeta Débito,Rep_7,0.21,Winter,Silver
609,2023-02-25,76758,San Antonio,Texas,South,24,Gorras,Gorras Golf,P4309,1,59.88,57.48,PayPal,Rep_11,0.04,Winter,None
610,2023-09-02,64357,Orlando,Florida,South,48,Polos,Polos Golf,P4894,2,99.62,147.44,PayPal,Rep_2,0.26,Spring,Silver
611,2023-01-19,47847,Macon,Georgia,South,23,Guantes,Guantes Golf,P8309,2,116.63,179.61,PayPal,Rep_12,0.23,Spring,Gold
612,2023-08-13,78058,Dallas,Texas,South,32,Pantalones,Pantalones Golf,P5641,4,94.87,273.23,PayPal,Rep_19,0.28,Winter,None
613,2023-12-24,44105,San Antonio,Texas,South,40,Zapatos,Zapatos Golf,P2053,2,62.17,113.15,Tarjeta Crédito,Rep_10,0.09,Summer,None
614,2023-10-14,48560,New York City,New York,Northeast,41,Gorras,Gorras Golf,P9102,3,22.21,50.64,Tarjeta Crédito,Rep_13,0.24,Winter,Gold
615,2023-02-04,97207,Scottsdale,Arizona,West,32,Gorras,Gorras Golf,P6452,5,109.29,508.2,PayPal,Rep_7,0.07,Summer,Gold
616,2023-09-10,38474,San Antonio,Texas,South,17,Pantalones,Pantalones Golf,P1158,3,152.82,430.95,Tarjeta Débito,Rep_12,0.06,Summer,None
617,2023-02-11,23970,Dallas,Texas,South,8,Polos,Polos Golf,P9101,2,174.2,264.78,Efectivo,Rep_6,0.24,Fall,Gold
618,2023-08-12,15689,New York City,New York,Northeast,15,Guantes,Guantes Golf,P8861,1,108.8,101.18,Tarjeta Débito,Rep_14,0.07,Winter,None
619,2023-10-13,43332,Las Vegas,Nevada,West,1,Pantalones,Pantalones Golf,P8663,3,94.55,204.23,Tarjeta Crédito,Rep_15,0.28,Spring,Silver
620,2023-11-23,38902,Macon,Georgia,South,15,Polos,Polos Golf,P4821,4,198.24,785.03,PayPal,Rep_3,0.01,Winter,None
621,2023-06-06,55388,Carson City,Nevada,West,6,Pantalones,Pantalones Golf,P3108,3,187.82,473.31,Efectivo,Rep_10,0.16,Winter,Silver
622,2023-02-16,20440,Sacramento,California,West,10,Gorras,Gorras Golf,P6105,2,53.29,75.67,Efectivo,Rep_19,0.29,Winter,Gold
623,2023-04-26,84276,Mesa,Arizona,West,23,Zapatos,Zapatos Golf,P4936,2,108.1,203.23,PayPal,Rep_3,0.06,Winter,Gold
624,2023-07-13,48455,San Diego,California,West,47,Guantes,Guantes Golf,P4859,2,83.34,133.34,PayPal,Rep_6,0.2,Winter,Gold
625,2023-03-20,18355,San Antonio,Texas,South,6,Polos,Polos Golf,P4206,4,75.05,267.18,Tarjeta Crédito,Rep_17,0.11,Winter,Silver
626,2023-08-03,11538,Peoria,Illinois,Midwest,13,Guantes,Guantes Golf,P8538,4,86.11,241.11,Tarjeta Débito,Rep_5,0.3,Spring,None
627,2023-08-19,43540,San Antonio,Texas,South,44,Gorras,Gorras Golf,P3994,2,34.44,60.61,Tarjeta Débito,Rep_18,0.12,Spring,None
628,2023-11-10,74228,Las Vegas,Nevada,West,4,Zapatos,Zapatos Golf,P6017,5,92.77,361.8,Efectivo,Rep_6,0.22,Winter,Silver
629,2023-03-27,52618,Jacksonville,Florida,South,27,Pantalones,Pantalones Golf,P9994,3,84.12,224.6,Tarjeta Débito,Rep_11,0.11,Fall,Platinum
630,2023-11-05,93843,Reno,Nevada,West,27,Pantalones,Pantalones Golf,P5764,5,20.92,93.09,Efectivo,Rep_8,0.11,Winter,Silver
631,2023-08-11,97855,Orlando,Florida,South,3,Gorras,Gorras Golf,P3684,4,83.09,309.09,Tarjeta Débito,Rep_15,0.07,Summer,Silver
632,2024-01-01,18604,Augusta,Georgia,South,34,Polos,Polos Golf,P1536,4,79.91,306.85,PayPal,Rep_16,0.04,Summer,Platinum
633,2023-08-12,33603,Springfield,Illinois,Midwest,40,Pantalones,Pantalones Golf,P8427,5,126.98,514.27,Efectivo,Rep_11,0.19,Summer,None
634,2023-08-25,36028,Savannah,Georgia,South,18,Polos,Polos Golf,P3848,3,78.64,202.89,PayPal,Rep_2,0.14,Summer,Platinum
635,2023-09-19,77434,Orlando,Florida,South,19,Pantalones,Pantalones Golf,P4092,1,110.74,77.52,Efectivo,Rep_11,0.3,Summer,None
636,2023-01-28,79780,San Francisco,California,West,44,Zapatos,Zapatos Golf,P5712,4,81.76,294.34,Efectivo,Rep_17,0.1,Summer,Silver
637,2023-05-15,39156,Augusta,Georgia,South,10,Polos,Polos Golf,P8264,1,134.47,122.37,PayPal,Rep_9,0.09,Fall,Gold
638,2023-11-17,15897,Houston,Texas,South,4,Gorras,Gorras Golf,P6858,3,179.22,478.52,Efectivo,Rep_4,0.11,Fall,Platinum
639,2023-06-25,23364,Peoria,Illinois,Midwest,4,Zapatos,Zapatos Golf,P9859,5,191.38,937.76,Efectivo,Rep_9,0.02,Winter,None
640,2023-03-26,31638,Jacksonville,Florida,South,4,Polos,Polos Golf,P2380,3,121.74,306.78,Tarjeta Débito,Rep_10,0.16,Fall,Silver
641,2023-01-13,37717,Macon,Georgia,South,12,Gorras,Gorras Golf,P5730,4,142.39,467.04,PayPal,Rep_15,0.18,Spring,Silver
642,2023-05-18,55504,Scottsdale,Arizona,West,35,Polos,Polos Golf,P6790,4,161.27,612.83,Efectivo,Rep_11,0.05,Winter,None
643,2023-11-04,84408,Mesa,Arizona,West,45,Polos,Polos Golf,P2600,3,118.55,330.75,Tarjeta Crédito,Rep_11,0.07,Spring,Gold
644,2023-11-13,24916,Rochester,New York,Northeast,31,Zapatos,Zapatos Golf,P5542,3,22.97,55.13,Tarjeta Crédito,Rep_6,0.2,Spring,Silver
645,2023-10-12,91708,Phoenix,Arizona,West,38,Guantes,Guantes Golf,P6351,2,147.64,265.75,PayPal,Rep_17,0.1,Summer,None
646,2023-02-13,54454,Rochester,New York,Northeast,4,Guantes,Guantes Golf,P6199,3,109.67,236.89,Efectivo,Rep_2,0.28,Fall,None
647,2023-03-28,21151,San Francisco,California,West,25,Guantes,Guantes Golf,P3170,4,125.71,482.73,Efectivo,Rep_7,0.04,Fall,Platinum
648,2023-09-09,68699,Miami,Florida,South,45,Gorras,Gorras Golf,P5614,2,83.93,159.47,Tarjeta Débito,Rep_13,0.05,Spring,Gold
649,2023-04-30,36142,Albany,New York,Northeast,46,Gorras,Gorras Golf,P8106,1,123.64,110.04,Efectivo,Rep_14,0.11,Fall,Silver
650,2023-03-24,29488,Scottsdale,Arizona,West,43,Pantalones,Pantalones Golf,P6378,5,182.08,691.9,PayPal,Rep_20,0.24,Winter,Silver
651,2023-01-03,72951,Mesa,Arizona,West,30,Gorras,Gorras Golf,P8025,4,101.77,333.81,Tarjeta Crédito,Rep_9,0.18,Winter,Platinum
652,2023-11-10,26711,Phoenix,Arizona,West,50,Pantalones,Pantalones Golf,P4915,1,156.99,135.01,Efectivo,Rep_15,0.14,Spring,Platinum
653,2023-07-07,91821,Savannah,Georgia,South,6,Zapatos,Zapatos Golf,P1885,4,73.45,226.23,Tarjeta Débito,Rep_15,0.23,Summer,Gold
654,2023-01-17,26500,Atlanta,Georgia,South,29,Guantes,Guantes Golf,P4357,5,192.45,875.65,Tarjeta Crédito,Rep_6,0.09,Winter,Gold
655,2023-07-18,80001,Tampa,Florida,South,42,Polos,Polos Golf,P3631,3,132.2,313.31,PayPal,Rep_1,0.21,Summer,None
656,2023-10-05,82914,Henderson,Nevada,West,33,Guantes,Guantes Golf,P3969,1,45.59,43.77,PayPal,Rep_16,0.04,Summer,None
657,2023-01-22,80771,Savannah,Georgia,South,43,Zapatos,Zapatos Golf,P4011,5,198.85,994.25,Efectivo,Rep_19,0.0,Summer,Gold
658,2023-06-22,15371,Orlando,Florida,South,36,Guantes,Guantes Golf,P6798,3,183.24,417.79,Tarjeta Débito,Rep_5,0.24,Winter,Gold
659,2023-12-22,77730,San Antonio,Texas,South,10,Gorras,Gorras Golf,P8749,4,190.41,670.24,PayPal,Rep_4,0.12,Fall,Gold
660,2023-10-31,11805,Naperville,Illinois,Midwest,26,Polos,Polos Golf,P9315,1,155.48,121.27,Tarjeta Crédito,Rep_10,0.22,Spring,Platinum
661,2023-09-20,61727,Dallas,Texas,South,13,Zapatos,Zapatos Golf,P4192,2,50.51,90.92,Tarjeta Débito,Rep_19,0.1,Fall,Gold
662,2023-08-06,62662,San Francisco,California,West,43,Pantalones,Pantalones Golf,P1516,3,107.84,307.34,Efectivo,Rep_14,0.05,Winter,Gold
663,2023-05-11,85608,Carson City,Nevada,West,27,Zapatos,Zapatos Golf,P5731,2,100.25,200.5,Tarjeta Débito,Rep_4,0.0,Spring,None
664,2023-09-23,68285,Scottsdale,Arizona,West,28,Zapatos,Zapatos Golf,P4196,3,147.8,438.97,Tarjeta Crédito,Rep_17,0.01,Spring,None
665,2023-05-12,73146,Albany,New York,Northeast,15,Guantes,Guantes Golf,P9232,2,151.66,266.92,PayPal,Rep_5,0.12,Spring,None
666,2023-02-16,71907,Miami,Florida,South,31,Guantes,Guantes Golf,P4921,2,63.98,115.16,Tarjeta Débito,Rep_16,0.1,Winter,Platinum
667,2023-07-18,44747,Jacksonville,Florida,South,38,Gorras,Gorras Golf,P2638,3,118.04,325.79,Tarjeta Débito,Rep_2,0.08,Spring,None
668,2023-11-28,96785,Houston,Texas,South,36,Gorras,Gorras Golf,P6848,3,125.39,315.98,PayPal,Rep_15,0.16,Fall,Gold
669,2023-08-26,11385,Macon,Georgia,South,14,Gorras,Gorras Golf,P5771,5,116.15,487.83,PayPal,Rep_14,0.16,Fall,None
670,2023-10-02,15531,Savannah,Georgia,South,27,Zapatos,Zapatos Golf,P3051,2,179.72,262.39,Efectivo,Rep_8,0.27,Winter,Gold
671,2023-04-01,87436,Savannah,Georgia,South,31,Polos,Polos Golf,P8548,5,93.59,407.12,Tarjeta Crédito,Rep_2,0.13,Winter,Silver
672,2023-10-14,74288,Rochester,New York,Northeast,21,Guantes,Guantes Golf,P6696,5,41.56,180.79,PayPal,Rep_12,0.13,Summer,Silver
673,2023-05-09,10547,Mesa,Arizona,West,13,Zapatos,Zapatos Golf,P3581,4,63.39,230.74,Efectivo,Rep_16,0.09,Summer,None
674,2023-11-17,73830,Los Angeles,California,West,7,Gorras,Gorras Golf,P8700,3,41.63,106.16,Tarjeta Crédito,Rep_9,0.15,Winter,Platinum
675,2023-11-28,70272,Peoria,Illinois,Midwest,50,Pantalones,Pantalones Golf,P4249,1,87.82,79.92,Efectivo,Rep_6,0.09,Spring,Gold
676,2023-09-19,42073,Peoria,Illinois,Midwest,17,Zapatos,Zapatos Golf,P8881,4,94.07,304.79,Tarjeta Crédito,Rep_10,0.19,Summer,Platinum
677,2023-02-26,99931,Macon,Georgia,South,6,Gorras,Gorras Golf,P4569,3,186.59,492.6,PayPal,Rep_11,0.12,Winter,None
678,2023-09-13,72266,Chicago,Illinois,Midwest,11,Pantalones,Pantalones Golf,P1961,1,128.98,125.11,Tarjeta Débito,Rep_19,0.03,Spring,None
679,2023-06-13,59437,Scottsdale,Arizona,West,14,Zapatos,Zapatos Golf,P2301,1,162.52,159.27,PayPal,Rep_18,0.02,Winter,None
680,2023-08-05,52107,Las Vegas,Nevada,West,18,Guantes,Guantes Golf,P6420,3,115.93,250.41,Tarjeta Crédito,Rep_7,0.28,Summer,None
681,2023-06-08,20091,San Diego,California,West,32,Zapatos,Zapatos Golf,P3419,3,125.19,356.79,PayPal,Rep_6,0.05,Spring,None
682,2023-03-29,24897,San Diego,California,West,17,Guantes,Guantes Golf,P6015,5,166.21,673.15,PayPal,Rep_17,0.19,Fall,Platinum
683,2023-04-12,21253,Peoria,Illinois,Midwest,28,Guantes,Guantes Golf,P9746,2,28.8,45.5,Tarjeta Crédito,Rep_14,0.21,Summer,Silver
684,2023-12-05,20961,San Antonio,Texas,South,46,Guantes,Guantes Golf,P9530,4,82.5,297.0,Efectivo,Rep_6,0.1,Spring,None
685,2023-11-23,69628,Reno,Nevada,West,22,Guantes,Guantes Golf,P7137,1,137.23,122.13,Tarjeta Crédito,Rep_9,0.11,Summer,Gold
686,2023-09-10,27400,Peoria,Illinois,Midwest,26,Polos,Polos Golf,P3270,3,60.56,179.86,Tarjeta Débito,Rep_6,0.01,Winter,None
687,2023-06-27,13984,Buffalo,New York,Northeast,29,Zapatos,Zapatos Golf,P3170,5,194.76,973.8,PayPal,Rep_7,0.0,Fall,None
688,2023-04-18,91323,Reno,Nevada,West,17,Guantes,Guantes Golf,P7586,1,68.81,55.74,Tarjeta Débito,Rep_20,0.19,Spring,Gold
689,2023-07-11,91597,Peoria,Illinois,Midwest,44,Gorras,Gorras Golf,P1071,5,87.95,404.57,Efectivo,Rep_7,0.08,Spring,Gold
690,2023-01-05,94667,Buffalo,New York,Northeast,26,Zapatos,Zapatos Golf,P5887,1,159.4,138.68,PayPal,Rep_18,0.13,Summer,Gold
691,2023-05-19,25713,Savannah,Georgia,South,33,Gorras,Gorras Golf,P7118,3,38.11,94.89,Tarjeta Débito,Rep_13,0.17,Winter,Gold
692,2023-10-07,97104,New York City,New York,Northeast,19,Guantes,Guantes Golf,P3132,4,65.42,248.6,Efectivo,Rep_8,0.05,Summer,None
693,2023-06-01,18979,Miami,Florida,South,14,Gorras,Gorras Golf,P2931,5,88.41,433.21,PayPal,Rep_11,0.02,Summer,Gold
694,2023-02-18,52674,Henderson,Nevada,West,1,Zapatos,Zapatos Golf,P9656,2,49.55,87.21,Efectivo,Rep_14,0.12,Fall,None
695,2023-05-19,76460,Chicago,Illinois,Midwest,1,Pantalones,Pantalones Golf,P3501,1,27.03,27.03,Efectivo,Rep_10,0.0,Fall,None
696,2023-08-22,79776,Springfield,Illinois,Midwest,16,Guantes,Guantes Golf,P4360,5,76.18,285.68,PayPal,Rep_1,0.25,Winter,None
697,2023-09-23,69991,Springfield,Illinois,Midwest,20,Polos,Polos Golf,P4013,2,48.73,82.84,Tarjeta Débito,Rep_2,0.15,Fall,Silver
698,2023-05-15,12155,Miami,Florida,South,36,Polos,Polos Golf,P9671,2,147.62,215.53,Efectivo,Rep_8,0.27,Fall,Platinum
699,2023-08-08,14970,Springfield,Illinois,Midwest,34,Pantalones,Pantalones Golf,P2742,1,170.68,146.78,Tarjeta Débito,Rep_18,0.14,Summer,Gold
700,2023-05-21,87297,Orlando,Florida,South,45,Pantalones,Pantalones Golf,P3380,2,183.27,329.89,PayPal,Rep_9,0.1,Winter,Gold
701,2023-10-16,21622,Tampa,Florida,South,3,Gorras,Gorras Golf,P5892,1,89.3,80.37,Tarjeta Débito,Rep_15,0.1,Winter,Silver
702,2023-03-19,98676,Phoenix,Arizona,West,11,Pantalones,Pantalones Golf,P3976,4,100.91,302.73,PayPal,Rep_16,0.25,Winter,None
703,2023-02-01,31335,Buffalo,New York,Northeast,26,Gorras,Gorras Golf,P9084,2,51.21,79.89,Tarjeta Débito,Rep_4,0.22,Winter,Gold
704,2023-11-29,93758,Tampa,Florida,South,33,Pantalones,Pantalones Golf,P2616,3,72.3,208.22,Efectivo,Rep_16,0.04,Summer,Silver
705,2023-02-18,23312,Atlanta,Georgia,South,40,Guantes,Guantes Golf,P2756,3,150.22,356.02,Tarjeta Crédito,Rep_12,0.21,Spring,Platinum
706,2023-10-18,79893,Springfield,Illinois,Midwest,27,Guantes,Guantes Golf,P4367,3,177.58,420.86,Tarjeta Crédito,Rep_10,0.21,Summer,Silver
707,2023-06-21,92440,Macon,Georgia,South,14,Polos,Polos Golf,P3173,2,26.94,53.34,Efectivo,Rep_19,0.01,Fall,Gold
708,2023-02-08,76453,Augusta,Georgia,South,19,Gorras,Gorras Golf,P4993,3,84.35,245.46,Efectivo,Rep_8,0.03,Summer,Silver
709,2023-06-17,73554,Buffalo,New York,Northeast,19,Pantalones,Pantalones Golf,P9575,1,125.55,119.27,Tarjeta Crédito,Rep_12,0.05,Spring,Platinum
710,2023-04-20,55685,Chicago,Illinois,Midwest,32,Guantes,Guantes Golf,P5959,1,180.91,157.39,Tarjeta Crédito,Rep_5,0.13,Winter,Silver
711,2023-02-18,34468,San Antonio,Texas,South,26,Pantalones,Pantalones Golf,P9251,1,72.32,54.24,Tarjeta Crédito,Rep_19,0.25,Fall,Platinum
712,2023-07-13,28714,Phoenix,Arizona,West,37,Polos,Polos Golf,P4698,3,140.21,386.98,Efectivo,Rep_8,0.08,Fall,Silver
713,2023-02-05,27316,Mesa,Arizona,West,9,Zapatos,Zapatos Golf,P3718,4,58.55,170.97,Tarjeta Débito,Rep_15,0.27,Spring,Platinum
714,2023-03-15,67509,Tucson,Arizona,West,8,Zapatos,Zapatos Golf,P7804,5,109.51,410.66,PayPal,Rep_14,0.25,Fall,None
715,2023-10-05,41723,Springfield,Illinois,Midwest,34,Polos,Polos Golf,P9245,1,21.11,18.37,Tarjeta Débito,Rep_17,0.13,Summer,Gold
716,2023-01-14,80760,Springfield,Illinois,Midwest,16,Zapatos,Zapatos Golf,P9352,5,135.46,528.29,Efectivo,Rep_17,0.22,Fall,Platinum
717,2023-05-13,15067,Las Vegas,Nevada,West,22,Polos,Polos Golf,P8283,4,52.42,153.07,Tarjeta Débito,Rep_8,0.27,Winter,Gold
718,2023-03-21,88624,Austin,Texas,South,1,Zapatos,Zapatos Golf,P4280,2,189.25,325.51,Efectivo,Rep_8,0.14,Fall,None
719,2023-07-19,82303,Austin,Texas,South,4,Gorras,Gorras Golf,P3890,1,193.07,150.59,Tarjeta Débito,Rep_5,0.22,Spring,Gold
720,2023-10-05,75872,Carson City,Nevada,West,6,Guantes,Guantes Golf,P5142,3,196.06,494.07,Efectivo,Rep_16,0.16,Fall,Silver
721,2023-02-06,97433,Augusta,Georgia,South,44,Guantes,Guantes Golf,P5880,5,23.96,97.04,Tarjeta Crédito,Rep_19,0.19,Winter,Platinum
722,2023-12-30,12766,Sacramento,California,West,3,Pantalones,Pantalones Golf,P3208,3,109.22,321.11,PayPal,Rep_8,0.02,Summer,Gold
723,2023-03-14,60903,Chicago,Illinois,Midwest,23,Pantalones,Pantalones Golf,P5985,1,42.02,30.25,Tarjeta Débito,Rep_8,0.28,Winter,None
724,2023-09-15,57044,Houston,Texas,South,43,Zapatos,Zapatos Golf,P6969,3,137.2,395.14,Tarjeta Débito,Rep_2,0.04,Spring,Silver
725,2023-08-17,56674,Augusta,Georgia,South,11,Zapatos,Zapatos Golf,P5991,2,160.65,282.74,Tarjeta Crédito,Rep_8,0.12,Spring,Gold
726,2023-06-20,24882,Naperville,Illinois,Midwest,1,Pantalones,Pantalones Golf,P3165,1,134.26,120.83,Efectivo,Rep_18,0.1,Spring,None
727,2023-08-19,27978,Springfield,Illinois,Midwest,49,Polos,Polos Golf,P3647,1,162.96,154.81,Tarjeta Débito,Rep_17,0.05,Winter,Platinum
728,2023-03-18,89947,Rochester,New York,Northeast,14,Pantalones,Pantalones Golf,P7163,1,100.71,71.5,Tarjeta Crédito,Rep_15,0.29,Spring,Platinum
729,2023-09-03,85634,Tucson,Arizona,West,17,Gorras,Gorras Golf,P5869,1,150.75,146.23,Efectivo,Rep_4,0.03,Winter,None
730,2023-02-03,89597,Scottsdale,Arizona,West,45,Gorras,Gorras Golf,P5016,2,94.41,147.28,Tarjeta Crédito,Rep_7,0.22,Fall,None
731,2023-09-09,94941,Augusta,Georgia,South,45,Guantes,Guantes Golf,P3647,4,39.5,127.98,Tarjeta Débito,Rep_11,0.19,Fall,Platinum
732,2023-08-26,35817,Scottsdale,Arizona,West,19,Zapatos,Zapatos Golf,P1426,1,86.83,68.6,Tarjeta Débito,Rep_4,0.21,Fall,None
733,2023-04-24,91129,Savannah,Georgia,South,44,Guantes,Guantes Golf,P4630,1,63.54,47.02,Efectivo,Rep_6,0.26,Fall,Silver
734,2023-08-11,23701,Carson City,Nevada,West,14,Gorras,Gorras Golf,P5832,5,65.17,312.82,Tarjeta Débito,Rep_15,0.04,Spring,None
735,2023-12-26,46813,Savannah,Georgia,South,7,Gorras,Gorras Golf,P7419,2,133.77,195.3,Tarjeta Crédito,Rep_12,0.27,Summer,Gold
736,2023-01-19,83390,Reno,Nevada,West,47,Pantalones,Pantalones Golf,P1817,3,158.71,380.9,Tarjeta Débito,Rep_14,0.2,Spring,Silver
737,2023-05-18,99829,Augusta,Georgia,South,7,Gorras,Gorras Golf,P1354,3,29.87,64.52,Efectivo,Rep_10,0.28,Winter,None
738,2023-06-26,61320,Las Vegas,Nevada,West,21,Guantes,Guantes Golf,P3531,2,170.26,241.77,Efectivo,Rep_19,0.29,Spring,Silver
739,2023-01-06,61842,Scottsdale,Arizona,West,44,Polos,Polos Golf,P6444,4,179.51,617.51,Tarjeta Crédito,Rep_5,0.14,Fall,None
740,2023-12-06,89683,New York City,New York,Northeast,8,Polos,Polos Golf,P4728,2,156.19,218.67,Tarjeta Crédito,Rep_6,0.3,Summer,Platinum
741,2023-01-01,54435,Springfield,Illinois,Midwest,26,Pantalones,Pantalones Golf,P2585,5,189.84,939.71,PayPal,Rep_7,0.01,Summer,None
742,2023-11-13,11369,Las Vegas,Nevada,West,22,Polos,Polos Golf,P4440,4,119.45,473.02,Tarjeta Débito,Rep_20,0.01,Spring,Silver
743,2023-02-04,58439,Buffalo,New York,Northeast,45,Zapatos,Zapatos Golf,P7965,1,85.92,76.47,Efectivo,Rep_14,0.11,Summer,Silver
744,2023-09-23,27082,New York City,New York,Northeast,1,Guantes,Guantes Golf,P7670,5,166.05,614.38,Tarjeta Débito,Rep_5,0.26,Spring,Silver
745,2023-07-08,47676,Rochester,New York,Northeast,5,Guantes,Guantes Golf,P9848,2,94.49,139.85,Efectivo,Rep_4,0.26,Winter,Gold
746,2023-11-26,88945,Henderson,Nevada,West,36,Zapatos,Zapatos Golf,P2404,4,140.95,558.16,Tarjeta Débito,Rep_18,0.01,Spring,Platinum
747,2023-11-29,50553,Dallas,Texas,South,19,Polos,Polos Golf,P2202,5,38.55,169.62,PayPal,Rep_14,0.12,Spring,Platinum
748,2023-12-14,75296,Atlanta,Georgia,South,16,Polos,Polos Golf,P1766,2,123.81,210.48,Tarjeta Débito,Rep_7,0.15,Summer,Platinum
749,2023-05-30,78556,Dallas,Texas,South,9,Zapatos,Zapatos Golf,P3020,3,152.66,384.7,PayPal,Rep_10,0.16,Summer,Gold
750,2023-08-27,31719,Mesa,Arizona,West,35,Guantes,Guantes Golf,P4375,5,84.96,318.6,Efectivo,Rep_6,0.25,Spring,Platinum
751,2023-06-21,31723,Dallas,Texas,South,3,Polos,Polos Golf,P2983,3,36.63,89.01,Tarjeta Crédito,Rep_6,0.19,Spring,Gold
752,2023-11-20,72127,Reno,Nevada,West,42,Gorras,Gorras Golf,P8766,4,181.59,515.72,Efectivo,Rep_3,0.29,Winter,Silver
753,2023-06-15,53502,Atlanta,Georgia,South,1,Pantalones,Pantalones Golf,P9967,1,97.33,75.92,Efectivo,Rep_19,0.22,Spring,None
754,2023-07-18,32688,Atlanta,Georgia,South,24,Polos,Polos Golf,P1487,4,149.37,567.61,Tarjeta Crédito,Rep_4,0.05,Fall,Platinum
755,2023-12-03,20719,Las Vegas,Nevada,West,17,Pantalones,Pantalones Golf,P7578,1,169.75,120.52,Tarjeta Crédito,Rep_15,0.29,Fall,None
756,2023-09-11,21356,Macon,Georgia,South,10,Polos,Polos Golf,P4342,4,187.76,563.28,PayPal,Rep_16,0.25,Winter,None
757,2023-12-07,74452,Springfield,Illinois,Midwest,15,Gorras,Gorras Golf,P9207,2,22.78,36.45,PayPal,Rep_10,0.2,Summer,Platinum
758,2023-02-27,65446,Peoria,Illinois,Midwest,27,Pantalones,Pantalones Golf,P1289,4,104.13,383.2,PayPal,Rep_12,0.08,Fall,Silver
759,2023-02-27,38085,New York City,New York,Northeast,12,Gorras,Gorras Golf,P5530,3,129.18,317.78,Tarjeta Débito,Rep_5,0.18,Spring,Gold
760,2023-07-28,55544,Rochester,New York,Northeast,8,Pantalones,Pantalones Golf,P8075,1,53.6,41.27,Tarjeta Débito,Rep_12,0.23,Spring,Platinum
761,2023-02-03,31728,Phoenix,Arizona,West,46,Pantalones,Pantalones Golf,P7394,5,183.73,854.34,Tarjeta Crédito,Rep_13,0.07,Spring,Platinum
762,2023-02-13,84380,Rochester,New York,Northeast,10,Gorras,Gorras Golf,P2540,4,185.88,639.43,Tarjeta Débito,Rep_3,0.14,Spring,Silver
763,2023-03-02,86247,Atlanta,Georgia,South,8,Guantes,Guantes Golf,P2823,2,46.48,91.1,Tarjeta Débito,Rep_11,0.02,Summer,Silver
764,2023-08-17,23067,Henderson,Nevada,West,34,Polos,Polos Golf,P8827,3,74.24,211.58,Tarjeta Débito,Rep_15,0.05,Fall,Silver
765,2023-05-18,19069,San Francisco,California,West,32,Gorras,Gorras Golf,P5044,2,128.95,196.0,Tarjeta Débito,Rep_15,0.24,Summer,Platinum
766,2023-02-06,29134,Jacksonville,Florida,South,8,Polos,Polos Golf,P7300,4,166.79,527.06,Tarjeta Crédito,Rep_14,0.21,Spring,Platinum
767,2023-01-05,31301,Rochester,New York,Northeast,39,Gorras,Gorras Golf,P9722,1,49.74,35.32,Tarjeta Crédito,Rep_13,0.29,Fall,Silver
768,2023-03-27,25066,San Francisco,California,West,45,Polos,Polos Golf,P8636,4,190.68,594.92,Tarjeta Crédito,Rep_4,0.22,Spring,None
769,2023-09-14,87715,Dallas,Texas,South,31,Pantalones,Pantalones Golf,P6018,5,98.9,450.0,Efectivo,Rep_4,0.09,Winter,Silver
770,2023-11-11,87411,Reno,Nevada,West,11,Gorras,Gorras Golf,P2584,5,163.08,603.4,Tarjeta Débito,Rep_6,0.26,Spring,Gold
771,2023-08-19,53621,Rochester,New York,Northeast,12,Guantes,Guantes Golf,P5590,3,110.32,231.67,PayPal,Rep_9,0.3,Winter,Platinum
772,2023-07-24,65315,Los Angeles,California,West,7,Zapatos,Zapatos Golf,P6166,2,107.71,176.64,Efectivo,Rep_2,0.18,Summer,Gold
773,2023-03-30,76294,Sacramento,California,West,12,Polos,Polos Golf,P7325,4,179.68,510.29,Efectivo,Rep_18,0.29,Winter,Platinum
774,2023-08-13,54776,Henderson,Nevada,West,8,Pantalones,Pantalones Golf,P5700,5,102.73,405.78,Efectivo,Rep_19,0.21,Winter,Silver
775,2023-08-06,92716,Augusta,Georgia,South,44,Polos,Polos Golf,P4439,1,187.41,144.31,Efectivo,Rep_15,0.23,Winter,None
776,2023-03-14,32657,Jacksonville,Florida,South,48,Guantes,Guantes Golf,P9325,2,157.49,277.18,Tarjeta Débito,Rep_2,0.12,Winter,None
777,2023-09-23,66762,Macon,Georgia,South,28,Polos,Polos Golf,P2690,2,76.56,119.43,Efectivo,Rep_13,0.22,Winter,Gold
778,2023-12-16,73662,Albany,New York,Northeast,7,Guantes,Guantes Golf,P4205,2,175.2,259.3,PayPal,Rep_3,0.26,Fall,Silver
779,2023-02-07,53464,Springfield,Illinois,Midwest,26,Zapatos,Zapatos Golf,P7945,5,23.49,85.74,Efectivo,Rep_17,0.27,Summer,Gold
780,2023-07-19,47322,Rochester,New York,Northeast,30,Zapatos,Zapatos Golf,P7223,5,115.83,457.53,Efectivo,Rep_16,0.21,Winter,None
781,2023-07-20,58329,Austin,Texas,South,15,Zapatos,Zapatos Golf,P8804,1,113.93,91.14,Tarjeta Crédito,Rep_9,0.2,Spring,Platinum
